GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
5001400US2403,2403,"Congressional District 3 (114th Congress), Maryland",290531,5404,182587,4625,132086,3899,107944,4586,4.9,0.6,2.6,0.6,0.8,0.3,8.9,1.3,3.1,0.6,1.9,0.6,0.9,0.4,5.2,1.2,5.6,0.6,4.2,0.7,2.0,0.5,8.9,1.3,6.0,0.6,5.1,0.8,3.8,0.8,8.3,1.4,10.7,0.9,8.7,1.0,6.6,1.1,14.4,1.9,16.1,1.1,14.7,1.2,12.9,1.4,18.8,1.9,13.6,1.1,13.9,1.3,14.3,1.6,11.7,1.5,19.5,1.1,22.5,1.5,25.6,2.0,13.9,1.7,10.4,0.8,12.4,1.0,15.2,1.2,6.3,1.3,10.2,0.7,13.9,1.0,18.0,1.3,3.5,0.9,81015,1599,98111,2807,114044,3540,55082,3523,103307,2349,120933,3304,140592,4268,70490,2939,31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
5001400US2404,2404,"Congressional District 4 (114th Congress), Maryland",263670,3702,175439,3912,106389,3743,88231,3591,3.4,0.4,2.6,0.5,0.5,0.3,6.3,1.2,2.5,0.5,1.5,0.5,0.5,0.4,4.9,1.1,5.8,0.7,4.5,0.8,2.1,0.7,9.2,1.6,7.7,0.7,7.4,1.0,4.6,1.1,10.2,1.4,12.6,0.9,11.1,0.9,8.6,1.1,16.3,2.0,19.8,1.3,17.3,1.5,15.3,1.6,23.1,2.5,14.1,1.0,14.6,1.2,14.0,1.7,12.8,1.9,17.9,1.0,19.9,1.3,24.1,1.9,12.5,1.5,8.6,0.7,11.1,1.0,14.9,1.3,3.1,0.8,7.5,0.7,10.0,1.1,15.3,1.6,1.6,0.7,72035,1720,84001,3432,108185,5927,52147,2124,92789,2534,105174,3721,129162,5686,62173,2567,39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
5001400US2405,2405,"Congressional District 5 (114th Congress), Maryland",255049,3988,182893,4023,130605,4179,72156,4083,4.2,0.6,2.5,0.6,0.9,0.4,9.0,1.7,2.0,0.4,1.2,0.4,0.6,0.2,4.4,1.1,4.5,0.7,3.2,0.7,1.6,0.6,8.3,1.5,5.5,0.8,4.1,0.7,2.4,0.6,10.1,2.0,9.0,0.9,7.7,0.9,5.5,0.8,13.3,2.2,16.6,1.3,15.6,1.5,13.5,1.5,18.9,2.4,14.4,1.0,15.0,1.3,14.1,1.3,13.9,1.9,22.9,1.1,25.1,1.5,28.4,1.8,15.0,1.8,11.7,1.0,14.0,1.2,17.5,1.4,5.3,1.4,9.4,0.7,11.6,1.0,15.5,1.4,1.8,0.6,89671,2375,101005,2494,118002,3096,57626,4171,103653,2284,115174,2997,132766,4004,68085,3416,33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
5001400US2406,2406,"Congressional District 6 (114th Congress), Maryland",269094,4402,185158,4827,141770,4797,83936,3670,4.8,0.7,2.8,0.6,1.2,0.5,10.0,1.8,3.6,0.5,1.7,0.5,0.7,0.3,8.5,1.3,6.8,0.7,5.1,0.8,3.1,0.7,11.2,1.6,7.3,0.7,6.8,0.8,5.5,0.8,9.1,1.5,11.1,0.8,9.7,1.0,8.4,1.1,14.9,1.8,17.1,1.1,15.3,1.1,13.7,1.2,19.7,2.4,13.1,1.0,13.9,1.3,14.1,1.4,10.6,1.6,17.3,1.1,20.5,1.5,23.4,1.7,9.4,1.5,8.5,0.7,10.4,0.9,12.6,1.1,3.8,0.9,10.5,0.8,13.7,1.0,17.4,1.3,2.7,1.0,73980,2017,89426,2470,105079,3774,46048,3405,100276,2542,116151,3545,133200,4248,59439,3279,26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
5001400US2407,2407,"Congressional District 7 (114th Congress), Maryland",270119,5605,165704,4510,98417,3513,104415,4708,9.3,0.7,5.5,0.8,1.7,0.7,16.4,1.4,4.9,0.8,3.2,0.7,0.8,0.4,8.2,1.4,9.1,0.7,6.5,0.8,2.8,0.7,13.3,1.6,8.8,0.9,7.4,0.9,3.5,1.0,11.5,1.4,11.9,1.1,11.2,1.3,7.2,1.3,13.6,1.8,16.5,1.1,16.2,1.4,15.3,1.8,16.5,1.8,12.2,0.9,12.8,1.4,14.1,1.6,10.3,1.5,12.4,0.9,15.7,1.2,20.9,1.7,6.4,1.3,7.3,0.7,10.5,1.1,16.1,1.7,2.0,0.6,7.6,0.6,10.9,1.0,17.5,1.5,1.7,0.6,58093,2346,74966,3816,108265,5682,35499,1919,83076,2463,102632,3661,135953,5145,48730,2398,39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X)
5001400US2408,2408,"Congressional District 8 (114th Congress), Maryland",274387,4595,188367,4695,148129,4022,86020,3576,3.7,0.5,1.7,0.5,0.6,0.3,8.1,1.4,2.4,0.5,1.4,0.5,0.7,0.3,5.4,1.2,4.7,0.5,2.9,0.5,1.7,0.5,9.8,1.3,5.0,0.6,4.9,0.7,2.9,0.5,6.3,1.0,9.3,0.9,7.3,1.0,5.6,0.8,13.3,1.8,14.9,1.0,13.1,1.0,11.4,1.1,19.1,2.2,12.6,1.0,12.2,1.2,11.7,1.2,13.3,1.6,19.6,0.9,21.1,1.2,23.0,1.4,14.9,1.7,11.8,1.0,14.5,1.2,16.9,1.4,5.4,1.3,16.0,0.7,21.0,1.0,25.6,1.2,4.4,0.9,94004,2688,112710,4092,130351,3708,59471,2578,127457,2822,148688,3707,167970,4023,76683,3993,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X)
5001400US2501,2501,"Congressional District 1 (114th Congress), Massachusetts",285689,3731,181384,4096,121503,4244,104305,3757,7.6,0.8,5.2,0.9,1.4,0.5,12.9,1.7,6.4,0.7,3.4,0.7,1.5,0.6,12.0,1.4,11.4,0.9,8.2,1.1,4.6,1.0,17.7,2.0,11.4,1.0,10.6,1.2,8.2,1.3,13.7,1.8,12.2,0.8,11.9,1.1,10.3,1.3,13.1,1.5,16.7,1.1,17.7,1.3,18.1,1.7,14.1,1.6,12.2,0.9,14.1,1.1,16.7,1.4,7.9,1.4,13.1,0.8,16.2,1.2,21.2,1.5,6.7,1.2,4.6,0.6,6.5,0.8,8.8,1.1,0.9,0.4,4.4,0.4,6.2,0.6,9.2,1.0,0.9,0.4,50966,1337,64005,1865,83214,2131,29920,2109,69793,1797,83452,2382,102910,3287,42921,2150,32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X)
5001400US2502,2502,"Congressional District 2 (114th Congress), Massachusetts",271530,4289,174044,3677,131344,3587,97486,4189,6.5,0.8,3.7,0.8,0.8,0.3,13.1,1.9,5.6,0.7,2.7,0.6,1.5,0.6,10.9,1.7,9.0,0.8,5.0,0.8,3.3,0.7,16.0,1.8,8.7,0.7,6.7,1.0,5.2,1.0,12.5,1.6,9.9,0.9,9.1,1.0,7.6,1.0,12.2,1.6,17.1,1.0,16.5,1.3,15.1,1.5,17.5,1.7,13.0,0.9,15.6,1.2,17.0,1.3,8.0,1.3,17.3,1.2,22.0,1.6,25.7,2.0,7.4,1.2,6.8,0.7,9.7,1.1,12.5,1.4,1.4,0.5,6.2,0.7,8.9,0.9,11.4,1.2,1.0,0.4,63721,1951,83806,2569,99010,4433,32467,2012,81967,2098,101033,2915,116253,3449,44881,1827,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
5001400US2503,2503,"Congressional District 3 (114th Congress), Massachusetts",270944,5025,186575,4295,135491,4355,84369,4919,6.1,0.7,3.9,0.7,1.9,0.6,11.9,1.6,5.4,0.8,3.4,0.7,1.2,0.5,10.8,1.7,8.4,0.8,5.7,0.8,2.6,0.6,15.4,1.8,7.2,0.7,6.6,0.8,5.0,0.8,9.2,1.3,9.7,0.9,8.6,1.0,7.0,0.9,13.5,2.0,17.3,1.0,16.2,1.2,15.5,1.5,17.6,2.1,11.3,0.9,12.2,1.1,12.0,1.3,8.2,1.2,15.9,0.8,18.9,1.2,22.8,1.4,8.5,1.3,9.3,0.9,12.1,1.1,15.4,1.4,2.5,0.9,9.5,0.7,12.3,1.0,16.5,1.5,2.4,0.9,68401,2549,84813,3795,108207,3954,38412,3458,95504,2457,112487,3371,134620,4726,52969,3029,35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X)
5001400US2504,2504,"Congressional District 4 (114th Congress), Massachusetts",273453,3963,188389,4083,155592,3926,85064,4091,4.3,0.7,2.0,0.6,0.9,0.3,9.9,1.9,3.2,0.5,1.2,0.5,0.5,0.3,8.0,1.4,6.1,0.6,2.4,0.5,1.7,0.4,14.2,1.7,6.0,0.7,4.1,0.8,2.9,0.7,11.1,1.7,9.0,0.9,8.2,0.9,6.4,0.9,11.0,1.7,13.9,1.0,11.8,1.1,10.8,1.2,18.4,2.0,13.3,1.0,14.6,1.3,14.1,1.5,10.0,1.5,19.1,1.1,22.5,1.4,24.1,1.5,10.8,1.5,9.8,0.9,12.5,1.1,14.3,1.3,3.4,0.8,15.4,1.0,20.6,1.4,24.3,1.5,3.2,0.9,87957,2781,110326,3270,122277,4273,43352,4770,121703,3231,147728,4194,163665,4814,60306,3379,30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
5001400US2505,2505,"Congressional District 5 (114th Congress), Massachusetts",291331,3769,175285,3450,138748,3397,116046,4713,5.8,0.6,2.7,0.6,1.3,0.5,11.0,1.3,3.4,0.7,1.5,0.6,0.5,0.2,6.5,1.4,7.2,0.8,4.5,0.8,2.2,0.6,11.6,1.3,6.0,0.7,4.4,0.8,3.5,1.0,8.7,1.1,9.1,0.8,8.1,1.0,6.7,0.9,10.7,1.4,14.3,1.0,12.3,1.1,11.5,1.2,17.5,1.8,12.5,1.0,12.5,1.1,12.0,1.3,12.2,1.5,18.3,1.1,21.3,1.3,22.8,1.5,13.5,1.8,10.3,0.8,14.1,1.1,16.8,1.4,4.0,0.9,13.0,0.8,18.6,1.3,22.6,1.5,4.3,0.9,81376,1604,107205,3377,126368,4176,51245,1787,113227,3143,142174,4601,161428,5418,66986,3050,29.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X)
5001400US2506,2506,"Congressional District 6 (114th Congress), Massachusetts",286188,3912,192539,3679,151236,3988,93649,4763,4.4,0.6,2.1,0.4,1.0,0.4,9.5,1.7,3.8,0.6,1.4,0.4,0.5,0.2,9.3,1.7,7.6,0.7,4.3,0.7,2.8,0.6,14.7,1.6,6.6,0.8,5.3,0.9,3.6,0.8,10.4,1.8,9.0,0.7,7.7,0.8,5.3,0.8,12.6,1.7,15.3,1.0,14.4,1.1,13.2,1.3,16.6,2.0,12.6,1.0,13.2,1.2,13.3,1.3,11.3,1.9,19.5,1.1,23.5,1.4,26.2,1.6,10.5,1.6,10.4,1.0,13.5,1.3,15.9,1.6,2.7,0.8,10.9,0.8,14.7,1.1,18.1,1.3,2.5,0.6,81137,2199,102132,2457,118087,3349,42661,3792,107116,2839,128752,3731,145198,4386,58594,3094,31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X)
5001400US2507,2507,"Congressional District 7 (114th Congress), Massachusetts",281429,4226,143309,4028,79132,3485,138120,4745,11.9,1.0,7.6,1.3,2.4,0.9,16.8,1.4,7.6,0.8,4.8,1.1,2.7,0.9,10.8,1.4,9.4,1.0,10.7,1.4,6.2,1.3,8.8,1.2,7.7,0.9,8.9,1.2,6.5,1.4,7.0,1.0,10.2,0.9,10.9,1.4,7.7,1.4,10.1,1.1,15.6,1.0,15.5,1.4,15.3,1.5,15.2,1.2,10.1,0.9,10.7,1.3,12.7,1.8,8.6,1.0,13.8,1.2,14.3,1.4,20.1,2.2,12.6,1.4,6.4,0.8,7.1,1.1,11.1,1.7,5.3,1.0,7.5,0.7,9.6,1.1,15.3,1.9,4.9,0.6,54152,2017,60522,2339,93762,5356,44768,3072,81373,2552,91268,3957,124930,6297,68277,3127,37.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),43.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
5001400US2508,2508,"Congressional District 8 (114th Congress), Massachusetts",294978,4525,175252,4830,125860,4376,119726,4693,5.2,0.6,3.3,0.9,0.9,0.3,8.2,1.3,4.0,0.6,1.8,0.6,0.5,0.3,7.6,1.1,8.6,0.8,5.6,0.9,2.5,0.6,13.7,1.5,6.6,0.8,5.4,0.8,3.6,0.8,8.8,1.4,8.8,0.9,8.2,1.0,6.0,0.9,10.1,1.5,14.9,1.0,14.3,1.3,12.6,1.3,16.3,1.7,14.3,1.1,14.9,1.2,15.9,1.4,13.0,1.6,18.1,1.2,21.4,1.4,25.4,1.7,12.3,1.6,8.4,0.8,10.5,1.0,13.4,1.3,5.0,1.2,10.9,0.8,14.6,1.1,19.2,1.6,4.9,1.0,77203,2613,94160,2324,114651,3867,51613,2274,102981,2995,122467,4193,146557,5320,71760,3342,32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
5001400US2509,2509,"Congressional District 9 (114th Congress), Massachusetts",293794,5046,193804,4330,144618,4192,99990,4387,5.1,0.6,3.7,0.7,1.0,0.3,9.2,1.4,5.5,0.7,2.6,0.7,0.8,0.3,12.1,1.4,9.6,0.8,5.6,0.8,3.2,0.6,18.0,1.5,8.4,0.7,7.1,0.9,5.0,0.7,11.3,1.4,12.5,0.9,11.1,1.2,9.7,1.2,14.4,1.6,16.1,1.0,16.2,1.1,15.8,1.4,16.2,1.7,12.2,0.9,13.6,1.2,15.2,1.3,8.0,1.5,17.5,1.0,22.6,1.4,27.2,1.7,6.8,1.2,7.5,0.7,9.8,1.0,12.2,1.3,2.2,0.6,5.7,0.6,7.7,0.8,10.0,1.0,1.8,0.5,63304,2232,81124,2128,98432,3946,34070,3205,84910,2410,100709,3248,117813,3921,50443,2986,35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
5001400US2601,2601,"Congressional District 1 (114th Congress), Michigan",287370,3629,180408,3341,144648,3136,106962,3000,7.3,0.5,3.7,0.5,1.3,0.3,14.3,1.2,6.5,0.4,3.0,0.4,1.6,0.3,13.0,1.0,13.3,0.7,8.5,0.7,6.0,0.6,22.3,1.6,12.8,0.7,11.3,0.8,10.1,0.7,15.9,1.2,15.8,0.7,16.2,0.8,15.4,0.8,14.9,1.2,19.9,0.9,24.3,1.1,26.7,1.2,10.7,1.1,11.3,0.6,15.0,0.9,17.6,1.0,4.7,0.8,9.0,0.5,12.3,0.8,14.7,0.9,2.8,0.6,2.0,0.3,2.9,0.5,3.4,0.6,0.5,0.3,2.1,0.2,2.7,0.4,3.2,0.4,0.9,0.4,44265,1072,56296,1118,63452,1036,25174,682,58301,1306,70130,1992,78012,2314,36177,1680,26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
5001400US2602,2602,"Congressional District 2 (114th Congress), Michigan",268751,2656,187695,3499,142491,3631,81056,4155,6.9,0.7,3.5,0.6,1.6,0.5,15.8,1.8,5.4,0.7,3.8,0.8,1.9,0.5,9.7,1.6,11.6,0.9,7.3,0.8,4.7,0.7,22.7,2.1,11.6,0.8,10.2,1.0,8.1,1.0,15.8,1.9,15.2,1.0,15.5,1.2,15.0,1.3,14.9,1.7,20.9,1.3,23.4,1.5,24.7,1.6,13.2,1.7,12.3,0.8,15.5,1.1,18.2,1.3,3.8,0.8,10.6,0.9,13.6,1.1,16.6,1.4,2.8,0.8,3.1,0.4,4.0,0.6,5.0,0.8,1.0,0.5,2.4,0.4,3.3,0.6,4.1,0.7,0.3,0.2,49175,1418,59578,1367,68134,2140,25919,1206,62229,1360,72989,1837,82864,2193,34523,1483,25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X)
5001400US2603,2603,"Congressional District 3 (114th Congress), Michigan",267811,3604,178992,3760,135497,3743,88819,3625,7.1,0.7,4.2,0.6,1.1,0.3,14.5,1.8,4.7,0.6,2.7,0.6,0.8,0.3,9.7,1.3,10.2,0.8,7.1,0.9,3.8,0.7,17.7,1.8,11.3,0.9,9.2,0.9,7.2,1.0,14.8,1.7,13.5,0.8,13.2,1.0,12.4,1.1,14.4,1.6,20.4,0.9,22.1,1.1,23.9,1.4,16.3,1.6,12.9,0.8,14.9,1.2,17.9,1.5,7.0,1.5,12.3,0.9,16.6,1.3,20.3,1.6,3.2,0.9,3.9,0.5,5.0,0.7,6.1,0.9,1.3,0.6,3.6,0.5,5.0,0.7,6.4,0.9,0.9,0.4,52809,1183,64360,1585,75700,1706,29801,1669,68606,1690,81093,2286,94082,2668,40387,2068,25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
5001400US2604,2604,"Congressional District 4 (114th Congress), Michigan",269433,2909,178426,3235,139323,3078,91007,2669,7.9,0.6,5.1,0.6,2.0,0.4,15.9,1.5,5.7,0.5,3.2,0.4,1.7,0.3,10.8,1.1,12.6,0.7,8.7,0.9,6.3,0.8,20.9,1.5,12.0,0.7,10.0,0.8,9.2,0.8,16.1,1.4,16.9,0.7,17.1,1.0,17.0,1.2,15.9,1.5,18.8,0.8,21.6,1.0,22.9,1.2,12.0,1.3,11.2,0.7,14.2,0.9,16.7,1.1,4.7,0.9,9.8,0.7,13.2,1.0,15.8,1.1,2.6,0.6,2.7,0.4,3.7,0.5,4.7,0.6,0.6,0.3,2.3,0.3,3.2,0.4,3.8,0.5,0.6,0.3,44572,1069,54979,1140,63725,1449,26482,1175,58962,1126,69997,1351,78738,1662,34932,1700,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X)
5001400US2605,2605,"Congressional District 5 (114th Congress), Michigan",281383,3492,179476,4359,119490,3433,101907,4022,9.4,0.8,6.9,0.9,1.8,0.6,16.1,1.7,6.5,0.7,3.8,0.6,2.0,0.6,11.7,1.6,14.1,1.0,11.4,1.4,6.1,1.1,19.6,1.7,12.2,0.9,9.5,0.9,8.1,1.0,16.0,1.7,16.2,1.0,16.3,1.4,15.4,1.4,16.3,1.5,18.3,1.1,21.2,1.2,24.8,1.6,11.8,1.5,10.5,0.8,13.1,1.1,17.1,1.5,5.2,1.3,8.3,0.7,11.2,0.9,15.4,1.3,2.3,0.7,2.8,0.4,4.0,0.6,5.7,0.9,0.5,0.3,1.9,0.2,2.6,0.4,3.7,0.6,0.3,0.2,41597,763,52191,1427,65968,1932,26323,1208,55561,1257,66211,1800,81453,2536,34063,1638,33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X)
5001400US2606,2606,"Congressional District 6 (114th Congress), Michigan",276704,3839,182499,4385,138254,3569,94205,3707,7.3,0.8,5.0,0.8,1.8,0.5,13.7,1.8,5.6,0.7,3.5,0.8,2.0,0.7,10.2,1.3,11.6,0.9,8.3,0.9,4.3,0.7,19.4,1.7,12.9,1.0,10.5,1.0,8.4,1.0,17.1,2.3,15.0,0.9,14.0,1.1,13.6,1.2,15.8,1.6,18.8,1.0,21.7,1.2,24.2,1.5,12.6,1.7,11.8,0.9,14.3,1.2,17.1,1.4,6.0,1.1,11.0,0.9,14.6,1.3,18.6,1.6,3.5,0.8,3.2,0.4,4.3,0.5,5.4,0.7,1.0,0.5,2.8,0.4,3.8,0.5,4.7,0.7,0.7,0.4,46697,1421,59305,1763,70432,1689,28597,1894,62105,1477,73365,2121,84973,2540,37870,1469,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X)
5001400US2607,2607,"Congressional District 7 (114th Congress), Michigan",272507,3023,185951,3781,142730,3473,86556,3017,5.1,0.5,3.3,0.6,1.1,0.3,10.3,1.3,4.6,0.5,2.8,0.6,1.1,0.3,9.3,1.2,11.7,0.8,7.7,0.9,4.0,0.7,21.5,1.8,11.5,0.7,8.5,1.0,6.8,0.9,17.7,1.9,13.6,0.8,12.9,1.0,12.6,1.1,15.3,1.5,20.2,1.1,22.4,1.3,23.6,1.4,15.0,1.7,12.9,0.8,16.2,1.1,18.7,1.3,4.8,0.9,13.2,0.8,16.8,1.1,20.3,1.3,4.6,1.0,4.1,0.5,5.4,0.7,6.7,0.9,0.9,0.5,3.1,0.5,4.1,0.7,5.2,0.9,0.6,0.3,53554,1539,65976,1477,75805,1604,29609,1270,68015,1400,79424,1945,90474,2106,39909,1580,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X)
5001400US2608,2608,"Congressional District 8 (114th Congress), Michigan",272435,2913,179570,2970,141350,3154,92865,3413,5.7,0.7,2.8,0.6,1.2,0.4,12.1,1.7,3.7,0.5,1.8,0.5,0.6,0.3,7.8,1.2,8.8,0.8,5.2,0.8,2.7,0.6,16.6,1.8,8.3,0.8,6.3,0.9,3.9,0.7,11.9,1.7,13.7,0.8,11.2,0.9,9.5,1.0,18.8,2.0,16.7,1.1,17.4,1.3,17.3,1.3,14.9,1.7,13.4,0.9,15.7,1.1,17.5,1.3,8.8,1.4,16.6,0.9,21.6,1.2,25.0,1.4,6.1,1.2,7.1,0.6,9.9,0.9,12.4,1.1,1.2,0.3,6.0,0.5,8.1,0.7,9.9,0.9,1.8,0.6,63645,2300,82124,2311,95064,2758,36243,1677,83479,1814,100328,2177,113687,2730,48802,2903,27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
5001400US2609,2609,"Congressional District 9 (114th Congress), Michigan",298688,4164,180653,3884,123799,3912,118035,4479,6.6,0.7,4.7,0.8,1.8,0.5,10.8,1.5,5.3,0.6,3.7,0.7,1.9,0.6,8.2,1.2,11.7,0.9,8.2,1.2,5.0,1.0,16.6,1.5,10.8,0.8,9.2,1.0,6.6,1.0,13.6,1.4,14.8,0.8,14.3,1.2,13.8,1.3,15.6,1.5,18.8,1.0,19.5,1.3,20.0,1.6,17.6,1.7,11.8,0.8,13.8,1.1,16.1,1.4,7.9,1.2,12.0,0.8,15.0,1.0,19.2,1.5,6.6,0.9,4.1,0.5,5.6,0.7,7.4,1.0,1.6,0.4,4.3,0.5,6.0,0.6,8.2,0.9,1.5,0.6,50706,1018,61669,2178,76081,2350,35645,1560,70090,1812,83191,2520,99552,3550,48188,2246,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
5001400US2610,2610,"Congressional District 10 (114th Congress), Michigan",269546,3786,187718,3489,152827,3532,81828,3778,5.2,0.5,3.0,0.5,1.3,0.4,11.1,1.3,4.2,0.5,1.8,0.4,1.1,0.3,10.1,1.4,9.7,0.8,5.4,0.7,3.7,0.5,19.5,1.5,9.3,0.7,7.5,0.8,6.1,0.8,14.1,1.6,14.3,0.9,13.9,0.9,13.6,1.0,15.6,1.6,20.2,1.2,21.8,1.4,21.7,1.5,15.7,1.8,13.7,1.0,16.5,1.2,17.8,1.3,7.4,1.4,15.5,1.0,19.6,1.2,22.1,1.4,5.1,1.3,5.0,0.5,6.9,0.7,8.1,0.9,0.6,0.3,2.9,0.5,3.7,0.6,4.4,0.7,0.9,0.6,58479,1544,71205,1316,77921,1698,30961,1592,71630,1358,83941,1674,91336,1938,41496,2075,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X)
